Sex;Age;Tenure;Count_CA;Count_SA;Count_MF;Count_OVD;Count_CC;Count_CL;ActBal_CA;ActBal_SA;ActBal_MF;ActBal_OVD;ActBal_CC;ActBal_CL;VolumeCred;VolumeCred_CA;TransactionsCred;TransactionsCred_CA;VolumeDeb;VolumeDeb_CA;VolumeDebCash_Card;VolumeDebCashless_Card;VolumeDeb_PaymentOrder;TransactionsDeb;TransactionsDeb_CA;TransactionsDebCash_Card;TransactionsDebCashless_Card;TransactionsDeb_PaymentOrder;Sale_MF
M;64;83;1;0;0;0;0;0;1463.99892857143;0;0;0;0;0;2013.58642857143;2013.58642857143;2;2;1044.7675;1044.7675;178.571428571429;475.625357142857;388.392142857143;23;23;2;16;4;0
M;67;50;1;0;0;0;0;0;443.860714285714;0;0;0;0;0;620.2525;620.2525;2;2;548.142857142857;548.142857142857;535.714285714286;0;10.4642857142857;3;3;1;0;1;0
F;32;66;1;0;4;1;0;0;645.709642857143;0;10888.2567857143;0;0;0;543.447142857143;543.447142857143;2;2;539.968571428571;539.968571428571;21.4285714285714;0;494.718571428572;10;10;1;0;5;0
F;4;179;1;1;0;0;0;0;6.55214285714286;19861.2;0;0;0;0;4.24964285714286;0.000357142857142857;2;1;0.892857142857143;0.892857142857143;0;0;0;1;1;0;0;0;0
F;50;151;1;0;0;0;0;0;8894.71821428572;0;0;0;0;0;0.05;0.0142857142857143;6;1;0.929642857142857;0.893928571428572;0;0;0;6;1;0;0;0;0
M;28;150;1;0;0;1;1;1;0;0;0;0;1767.78535714286;1621.42178571429;2063.34071428571;1619.25892857143;23;17;2475.14964285714;1619.25892857143;142.857142857143;36.1035714285714;978.325714285714;40;20;1;1;10;0
F;19;231;1;0;0;0;0;0;1046.31714285714;0;0;0;0;0;714.295357142857;714.295357142857;2;2;668.489285714286;668.489285714286;0;0;535.714285714286;5;5;0;0;1;0
M;35;156;1;0;0;0;0;0;273.327857142857;0;0;0;0;0;628.825357142857;628.825357142857;5;5;590.499285714286;590.499285714286;306.785714285714;152.001428571429;125;23;23;7;11;3;1
F;76;268;2;3;0;0;0;0;13808.4728571429;10698.8132142857;0;0;0;0;429.916428571429;428.601785714286;4;3;632.148928571429;632.148928571429;85.7142857142857;209.760714285714;329.142857142857;38;38;7;22;3;0
M;24;123;1;1;6;0;0;0;1453.90535714286;2331.71107142857;4075;0;0;0;14.3128571428571;14.2892857142857;3;2;1.96428571428571;1.96428571428571;0;0;0;1;1;0;0;0;0
M;67;62;1;0;0;0;0;0;323.108214285714;0;0;0;0;0;485.003571428571;485.003571428571;6;6;203.357142857143;203.357142857143;0;73.1785714285714;126.785714285714;5;5;0;2;2;0
F;27;199;1;0;0;0;0;0;753.530714285714;0;0;0;0;0;671.428928571429;671.428928571429;3;3;706.321428571429;706.321428571429;0;0;703.928571428572;7;7;0;0;6;0
F;25;7;1;0;0;0;0;0;9137.48785714286;0;0;0;0;0;970.534642857143;970.534642857143;3;3;1232.80071428571;1232.80071428571;60.7142857142857;227.371428571429;944.286428571429;14;14;1;7;5;0
F;26;9;1;0;0;1;0;0;0.000357142857142857;0;0;0;0;0;966.191428571429;966.191428571429;2;2;653.533571428571;653.533571428571;246.428571428571;83.8192857142857;320.607142857143;18;18;5;8;3;1
M;41;66;1;0;0;0;0;0;83.7221428571429;0;0;0;0;0;125.001071428571;125.001071428571;2;2;279.885714285714;279.885714285714;32.1428571428572;247.742857142857;0;18;18;1;17;0;1
M;49;151;1;0;0;0;0;0;1877.06821428571;0;0;0;0;0;107.145714285714;107.145714285714;2;2;304.068571428571;304.068571428571;250;54.0685714285714;0;2;2;1;1;0;0
F;36;15;1;0;0;0;0;0;6772.47142857143;0;0;0;0;0;535.716071428571;535.716071428571;2;2;529.685714285714;529.685714285714;0;0;0;3;3;0;0;0;0
M;80;54;1;0;0;1;0;0;3702.84;0;0;339.589642857143;0;0;1633.83642857143;1109.76821428571;21;19;1616.6075;1109.76821428571;71.4285714285714;123.842857142857;387.178571428571;36;19;2;3;11;0
F;47;83;1;0;0;0;0;0;0;0;0;0;0;0;0.0360714285714286;0.0360714285714286;1;1;73.6785714285714;73.6785714285714;0;0;72.1428571428571;4;4;0;0;3;0
F;61;149;1;1;0;0;0;0;0;0;0;0;0;0;364.772142857143;364.752857142857;4;3;774.98;774.98;14.2857142857143;497.444285714286;258.607142857143;28;28;1;20;5;0
F;29;62;1;0;0;1;0;0;9165.92;0;0;702.900357142857;0;0;651.398928571429;651.398928571429;2;2;381.479285714286;381.479285714286;53.5714285714286;0;151.979285714286;8;8;1;0;4;0
M;32;158;1;0;0;1;0;0;38.3035714285714;0;0;0;0;0;1056.63857142857;749.944285714286;12;10;1217.67428571429;749.944285714286;0;0;434.571428571429;19;10;0;0;5;0
F;36;38;1;0;0;0;0;0;893.913214285714;0;0;0;0;0;1796.77892857143;1796.77892857143;3;3;2310.24642857143;2310.24642857143;325;321.532142857143;728.357142857143;18;18;2;6;7;0
F;43;117;1;0;0;0;0;0;1041.29928571429;0;0;0;0;0;727.929642857143;727.929642857143;4;4;985.357142857143;985.357142857143;482.142857142857;0;499.964285714286;14;14;5;0;5;0
F;54;35;1;0;0;1;0;0;1780.7525;0;0;1670.28071428571;0;0;757.300357142857;699.883214285714;12;8;479.128928571429;421.818214285714;0;0;361.008214285714;18;16;0;0;11;0
F;40;115;2;1;0;1;0;0;5013.77607142857;6003.51535714286;0;1568.87964285714;0;0;2383.04892857143;2379.11357142857;7;6;3810.34357142857;2238.915;464.285714285714;893.022142857143;881.607142857143;33;31;3;19;9;0
F;32;15;1;1;4;0;0;0;32.5435714285714;9686.63107142857;0;0;0;0;560.127857142857;555.512857142857;4;2;0;0;0;0;0;0;0;0;0;0;1
M;33;175;2;1;0;1;0;0;0;3250.75392857143;0;0;0;0;1295.38357142857;1295.33142857143;8;7;1296.675;1296.675;0;155.552142857143;1137.30142857143;18;18;0;5;12;1
F;75;108;1;0;0;1;0;0;4428.72571428571;0;0;0;0;0;2781.92785714286;1763.23928571429;20;17;2780.51392857143;1763.23928571429;400;37.7142857142857;481.372142857143;37;21;7;4;5;0
F;70;146;1;0;0;0;0;0;7.14285714285714;0;0;0;0;0;4305.01142857143;4305.01142857143;3;3;1116.18571428571;1116.18571428571;357.142857142857;157.314285714286;360.428571428571;29;29;5;8;9;0
M;54;34;1;1;0;0;1;1;29.0242857142857;14447.8014285714;0;0;653.91;1132.59035714286;1787.1275;939.128928571429;14;5;3875.13785714286;3794.58071428571;357.142857142857;444.5975;2076.78571428571;48;38;1;26;11;1
M;41;208;1;0;11;0;0;0;1138.53035714286;0;24442.2421428571;0;0;0;467.222142857143;467.222142857143;3;3;524.392857142857;524.392857142857;196.428571428571;142.928571428571;181.571428571429;12;12;2;5;4;0
F;64;184;1;3;0;1;0;0;1183.05392857143;212.628928571429;0;113.845;0;0;335.096428571429;333.505357142857;3;2;400.264285714286;400.264285714286;142.857142857143;74.6571428571429;179.928571428571;19;19;3;8;6;0
M;66;61;1;0;0;0;0;0;472.366071428572;0;0;0;0;0;1074.55142857143;1074.55142857143;2;2;860.318214285714;860.318214285714;710.714285714286;148.0325;0;12;12;4;6;0;0
M;7;0;1;0;0;1;0;0;6236.14214285714;0;0;0;0;0;348.110357142857;138.317857142857;6;3;340.967142857143;131.221071428571;100;0;0;7;5;3;0;0;0
M;69;41;1;0;0;0;0;0;856.249285714286;0;0;0;0;0;522.036785714286;522.036785714286;2;2;541.075;541.075;339.285714285714;26.7892857142857;142.857142857143;11;11;3;2;2;0
M;39;0;1;0;0;0;0;0;0;0;0;0;0;0;1355.08857142857;1355.08857142857;5;5;768.625;768.625;107.142857142857;302.446428571429;357.785714285714;23;23;1;16;5;1
F;27;75;1;0;0;0;0;0;2373.68964285714;0;0;0;0;0;7311.44;7311.44;10;10;7460.38178571429;7460.38178571429;178.571428571429;0;2357.30785714286;27;27;1;0;20;0
M;73;233;1;0;0;0;0;1;0;0;0;0;0;3420.84535714286;896.880357142857;815.859285714286;5;4;696.148214285714;689.3625;303.571428571429;67.1125;157.107142857143;24;22;6;8;4;0
F;61;181;1;1;0;1;1;0;70.7071428571429;0;0;0;888.463214285714;0;919.244642857143;517.861428571429;9;4;680.924642857143;287.107142857143;0;392.388928571429;286.678571428571;13;5;0;6;4;0
M;56;200;1;0;2;0;0;0;6.05785714285714;0;9021.25107142857;0;0;0;482.644642857143;482.644642857143;2;2;552.321428571429;552.321428571429;410.714285714286;0;138.571428571429;8;8;2;0;5;1
M;50;8;1;1;0;0;0;0;293.166071428571;323.388571428571;0;0;0;0;555.451071428571;554.555714285714;4;3;592.080357142857;592.080357142857;250;0;339.6875;5;5;2;0;2;0
F;28;103;1;0;0;0;1;0;3574.40464285714;0;0;0;-8.28321428571429;0;16998.3196428571;16282.3121428571;11;5;15672.7028571429;14746.0057142857;596.428571428571;936.6075;13419.3703571429;84;22;3;60;15;1
F;5;267;1;0;0;1;0;1;0;0;0;127.357142857143;0;12738.2553571429;1376.79464285714;1339.05035714286;5;4;1733.85071428571;1730.88642857143;285.714285714286;344.922142857143;395.857142857143;31;30;4;10;12;0
F;33;15;1;0;0;1;0;0;90.4532142857143;0;0;0;0;0;0.000714285714285714;0.000714285714285714;1;1;0;0;0;0;0;0;0;0;0;0;1
M;17;34;1;0;0;1;1;0;711.053214285714;0;0;558.332142857143;408.368928571429;0;1280.10607142857;901.005714285714;9;3;1340.88535714286;1101.53535714286;214.285714285714;290.278571428571;436.035714285714;34;16;3;19;5;1
M;60;176;1;3;0;1;1;0;73.135;3287.65857142857;0;490.530357142857;382.625;0;284.553571428571;273.701071428571;7;2;727.464285714286;725.107142857143;571.428571428571;32.0357142857143;116.857142857143;16;12;3;1;6;0
M;56;108;1;0;0;1;0;0;197.46;0;0;586.175714285714;0;0;637.930714285714;417.9475;16;12;626.502142857143;417.9475;0;0;195.25;21;12;0;0;7;0
F;87;149;1;1;6;0;0;0;0;17859.7578571429;3732.14285714286;0;0;0;487.647142857143;478.229285714286;4;3;26;26;0;26;0;2;2;0;2;0;0
F;38;171;1;0;0;0;0;0;31.175;0;0;0;0;0;721.440714285714;721.440714285714;2;2;517.962857142857;517.962857142857;0;517.962857142857;0;23;23;0;23;0;1
F;51;105;1;1;1;0;0;0;4640.96928571429;11701.81;19866.0714285714;0;0;0;180.364285714286;178.572142857143;5;3;35.7142857142857;35.7142857142857;0;0;35.7142857142857;1;1;0;0;1;0
M;48;88;1;0;0;0;0;0;53.0485714285714;0;0;0;0;0;374.395714285714;374.395714285714;2;2;337.142857142857;337.142857142857;53.5714285714286;10;269.714285714286;11;11;1;1;7;0
M;41;4;1;0;0;1;0;0;165.2125;0;0;1076.43035714286;0;0;582.044285714286;437.593571428572;8;6;696.615357142857;437.593571428572;178.571428571429;0;110.75;10;6;1;0;2;0
M;72;143;1;1;2;0;1;0;68.9592857142857;49838.2914285714;0;0;212.115357142857;0;3483.03142857143;2840.82392857143;13;6;2926.77964285714;2793.28321428571;0;128.139285714286;2176.21428571429;16;11;0;2;9;0
M;42;111;1;0;0;0;0;0;3248.68178571429;0;0;0;0;0;1555.075;1555.075;6;6;1554.39642857143;1554.39642857143;0;0;1086.60714285714;11;11;0;0;8;0
F;25;115;1;0;0;0;0;0;91.4335714285714;0;0;0;0;0;2526.86464285714;2526.86464285714;4;4;1461.42857142857;1461.42857142857;1142.85714285714;26.8928571428571;285.714285714286;14;14;4;2;3;0
M;39;10;1;0;0;1;1;0;24.7828571428571;0;0;0;17.1785714285714;0;366.392857142857;323.719285714286;7;3;984.672142857143;953.131071428571;660.714285714286;0;274.087857142857;22;15;7;0;6;0
F;1;36;1;1;0;0;0;0;742.263571428572;85471.0007142857;0;0;0;0;1802.99535714286;1786.6225;6;4;3688.59785714286;2260.02642857143;785.714285714286;69.0714285714286;316.062142857143;12;11;2;1;5;0
F;31;104;1;0;2;1;0;0;0;0;2331.33678571429;0;0;0;813.436785714286;813.436785714286;2;2;627.239285714286;627.239285714286;178.571428571429;45.6678571428571;399.607142857143;14;14;1;2;10;0
M;35;101;1;0;2;0;0;0;883.835714285714;0;0;0;0;0;2285.72535714286;2285.72535714286;4;4;1500.23785714286;1500.23785714286;0;231.273571428571;1265.57142857143;14;14;0;5;8;0
M;37;181;1;0;0;0;0;0;38.075;0;0;0;0;0;214.286071428571;214.286071428571;2;2;239.487142857143;239.487142857143;0;13.7857142857143;221.200357142857;4;4;0;1;1;0
M;38;126;2;2;0;0;0;0;6300.91678571429;26708.3328571429;0;0;0;0;173.77;164.526428571429;5;4;158;158;0;0;143.714285714286;6;6;0;0;5;0
M;28;27;1;1;0;0;1;0;142.857142857143;0;0;0;2.35714285714286;0;956.798214285714;953.869285714286;6;2;850.651428571429;849.222857142857;107.142857142857;251.33;486.428571428572;18;16;2;8;4;0
F;70;63;1;0;0;0;1;0;1009.07107142857;0;0;0;2.35714285714286;0;2011.085;1494.22142857143;7;4;2824.17857142857;2822.75;1946.42857142857;17.0357142857143;460.357142857143;25;23;7;1;11;1
M;29;65;1;0;0;0;0;0;224.293214285714;0;0;0;0;0;149.898571428571;149.898571428571;3;3;466.128571428571;466.128571428571;121.428571428571;181.307142857143;160.714285714286;19;19;3;13;1;1
F;35;150;1;1;0;0;0;0;2238.26571428571;0.0103571428571429;0;0;0;0;35830.1928571429;110.172857142857;4;2;35714.2857142857;35714.2857142857;0;0;35714.2857142857;1;1;0;0;1;0
F;76;3;1;3;0;1;1;0;46.25;8.48071428571429;0;0;1.42857142857143;0;908.690714285714;491.609642857143;9;2;1064.29392857143;497.429642857143;53.5714285714286;359.792857142857;25;16;4;1;7;1;0
F;56;62;1;1;0;0;1;0;54.0375;7554.28678571429;0;0;0.714285714285714;0;465.047857142857;452.354285714286;6;2;2.14285714285714;0.714285714285714;0;0;0.714285714285714;3;1;0;0;1;0
M;60;159;1;1;0;0;0;0;8478.09035714286;281.969285714286;0;0;0;0;0.0517857142857143;0.0075;8;1;14.2982142857143;14.2857142857143;0;0;0;6;1;0;0;0;0
M;48;39;1;0;0;0;0;0;151.286785714286;0;0;0;0;0;0.000714285714285714;0.000714285714285714;1;1;0;0;0;0;0;0;0;0;0;0;0
M;33;17;1;0;0;1;1;0;676.768928571429;0;0;0.694642857142857;0;0;3359.54785714286;2027.45964285714;26;15;3808.08321428571;2027.45964285714;210.714285714286;509.878571428571;177.964285714286;62;17;1;27;8;0
M;34;237;1;1;0;0;0;0;1161.50571428571;57906.4435714286;0;0;0;0;7446.47142857143;285.802857142857;10;2;8567.43642857143;8567.33821428571;0;84.9096428571429;8477.5;14;9;0;1;6;1
M;50;89;1;0;0;0;0;0;1771.46678571429;0;0;0;0;0;500.001785714286;500.001785714286;2;2;493.121785714286;493.121785714286;0;306.336071428571;183.392857142857;9;9;0;4;4;1
F;46;150;1;0;0;0;0;0;9641.12464285714;0;0;0;0;0;174.286785714286;174.286785714286;3;3;350.818571428571;350.818571428571;125;13.7828571428571;204.892857142857;10;10;3;4;2;0
F;19;86;1;0;0;1;0;0;393.388571428571;0;0;0;0;0;337.547857142857;337.547857142857;2;2;271.667857142857;271.667857142857;142.857142857143;46.8464285714286;17.8571428571429;13;13;2;2;1;0
M;60;162;1;0;0;0;1;0;18.7096428571429;0;0;0;-15.4792857142857;0;535.716785714286;535.716785714286;3;3;476.25;476.25;0;0;476.25;4;4;0;0;4;0
F;77;150;1;0;2;0;0;0;55.5546428571429;0;0;0;0;0;1837.53142857143;1837.53142857143;10;10;1791.25;1791.25;0;0;0;2;2;0;0;0;0
F;42;48;2;0;0;0;0;0;347.075357142857;0;0;0;0;0;388.735;388.735;3;3;545.268571428572;545.268571428572;375;30.7685714285714;139.285714285714;14;14;7;5;1;0
M;62;176;1;0;5;0;0;0;3522.74285714286;0;0;0;0;0;877.2325;877.228214285714;6;2;4.11285714285714;4.10714285714286;0;0;0;5;1;0;0;0;0
M;12;204;1;1;0;0;0;0;361.470357142857;1927.53178571429;0;0;0;0;1250.16357142857;1142.85964285714;6;4;1964.54678571429;1285.97535714286;246.428571428571;670.128928571429;104.75;21;19;2;12;1;0
M;24;12;1;0;0;1;0;0;127.681428571429;0;0;0;0;0;1544.12571428571;1544.12571428571;8;8;7073.65;7073.65;357.142857142857;62.6571428571429;2905.03571428571;23;23;1;6;12;0
F;29;175;1;0;0;1;0;0;45.0978571428572;0;0;531.629642857143;0;0;679.606071428572;519.113571428571;23;18;701.659642857143;506.002857142857;139.285714285714;122.081785714286;83.9285714285714;41;27;6;14;1;1
F;37;44;1;0;0;1;0;0;822.241071428572;0;0;0;0;0;1094.90142857143;1023.49464285714;12;10;1264.44321428571;1029.69964285714;625;65.6142857142857;257.142857142857;26;19;5;6;4;0
F;39;176;1;0;0;0;0;0;5.51928571428571;0;0;0;0;0;0.000357142857142857;0.000357142857142857;1;1;0;0;0;0;0;0;0;0;0;0;0
F;40;17;1;0;0;0;0;0;24.2142857142857;0;0;0;0;0;232.143214285714;232.143214285714;4;4;175.439285714286;175.439285714286;28.5714285714286;13.8678571428571;125.857142857143;9;9;2;4;2;0
M;70;7;1;0;0;0;0;0;0;0;0;0;0;0;292.649642857143;292.649642857143;3;3;355.535714285714;355.535714285714;353.571428571429;0;0;2;2;1;0;0;0
M;39;211;1;0;0;0;0;0;23635.8;0;0;0;0;0;0.000357142857142857;0.000357142857142857;1;1;2.67857142857143;2.67857142857143;0;0;0;2;2;0;0;0;1
F;48;151;1;1;1;0;1;0;346.236785714286;0.201071428571429;7251.96964285714;0;1.78571428571429;0;2937.97178571429;2933.80285714286;3;2;1569.115;1569.115;342.857142857143;796.615;418.928571428572;31;31;3;25;2;0
F;69;181;1;1;0;1;1;0;0.741071428571429;2089.93892857143;0;0;274.742857142857;0;3912.39;1822.76857142857;22;10;2271.46571428571;1227.41392857143;125;256.838928571429;806.035714285714;46;19;6;18;8;0
F;30;149;1;0;0;0;0;0;478.543571428571;0;0;0;0;0;0.00714285714285714;0.00714285714285714;1;1;0.893928571428572;0.893928571428572;0;0;0;1;1;0;0;0;0
F;25;67;1;0;0;0;0;0;5204.28964285714;0;0;0;0;0;1289.68321428571;1289.68321428571;3;3;1008.61357142857;1008.61357142857;639.028571428571;210.603214285714;155.160714285714;26;26;3;15;6;0
M;66;219;1;0;0;1;0;0;2155.66;0;0;1031.07714285714;0;0;1580.53142857143;1256.56392857143;15;13;1585.69821428571;1256.56392857143;214.285714285714;0;376.853571428571;28;17;1;0;11;0
M;66;72;1;0;0;0;0;0;6280.635;0;0;0;0;0;269.107857142857;269.107857142857;3;3;272.6;272.6;0;0;0;3;3;0;0;0;0
M;50;0;1;1;3;0;0;0;427.181785714286;8593.74392857143;0;0;0;0;4713.64535714286;4665.33571428571;4;3;3276.09321428571;3276.09321428571;1571.42857142857;914.950357142857;787.214285714286;25;25;5;10;8;0
F;31;139;1;1;0;0;1;1;1773.09821428571;4105.325;0;0;709.010357142857;2825.505;1071.89428571429;922.216428571429;10;3;1091.30178571429;752.607142857143;553.571428571429;0;271.142857142857;26;16;6;0;8;0
M;45;38;1;0;1;0;0;0;74.3667857142857;0;5907.59392857143;0;0;0;0.000357142857142857;0.000357142857142857;1;1;3.39285714285714;3.39285714285714;0;0;0;1;1;0;0;0;0
F;51;237;2;0;0;1;1;0;2.45428571428571;0;0;698.259285714286;2.35714285714286;0;408.168571428571;229.476071428571;13;6;362.097142857143;229.476071428571;0;0;107.035714285714;16;6;0;0;2;0
M;8;151;1;0;0;0;0;0;4038.97107142857;0;0;0;0;0;725.051785714286;725.051785714286;2;2;1095.42857142857;1095.42857142857;857.142857142857;63.9285714285714;171.964285714286;10;10;3;1;4;0
M;39;181;1;0;0;0;0;0;0;0;0;0;0;0;23091.7278571429;23091.7278571429;7;7;27026.0357142857;27026.0357142857;892.857142857143;0;22554.6785714286;24;24;3;0;17;0
F;28;221;1;0;0;0;0;0;816.056428571429;0;0;0;0;0;178.579285714286;178.579285714286;5;5;0;0;0;0;0;0;0;0;0;0;1
M;50;52;1;0;0;0;0;0;2622.9875;0;0;0;0;0;17970.2039285714;17970.2039285714;28;28;24382.8028571429;24382.8028571429;2777.42857142857;3635.70142857143;17947.3928571429;83;83;6;59;14;0
F;10;170;1;0;0;1;0;0;154.557142857143;0;0;0;0;0;2064.84071428571;1524.1675;10;8;2517.09071428571;1528.6375;0;0;985.357142857143;15;8;0;0;5;0
F;70;73;3;0;0;0;0;0;71.6182142857143;0;0;0;0;0;0;0;0;0;4.10714285714286;4.10714285714286;0;0;0;1;1;0;0;0;0
F;34;150;1;1;0;0;0;0;2780.175;2650.87035714286;0;0;0;0;444.026428571429;442.615;3;2;339.666785714286;339.666785714286;0;62.5785714285714;274.695357142857;11;11;0;6;4;0
M;11;53;1;0;0;0;1;0;356.669642857143;0;0;0;1.42857142857143;0;3835.53678571429;2021.42964285714;7;4;5647.54285714286;2055.04285714286;0;0;1803.57142857143;12;5;0;0;2;0
M;49;78;1;1;0;0;0;0;69.1692857142857;7168.96071428571;0;0;0;0;539.97;535.754642857143;3;2;1.96428571428571;1.96428571428571;0;0;0;1;1;0;0;0;0
F;44;200;1;1;0;1;0;0;243.631071428571;7280.28571428572;0;0;0;0;3211.06928571429;1624.56571428571;16;4;3235.03607142857;1610.47142857143;464.285714285714;142.982857142857;71.4285714285714;14;11;2;2;1;0
M;22;139;1;1;6;0;0;0;0.725357142857143;12657.74;44575.3521428571;0;0;0;2021.48;2021.44678571429;6;5;1024.79107142857;1024.79107142857;0;289.719642857143;731.678571428571;12;12;0;7;4;0
M;43;3;1;0;0;0;0;0;4380.47571428571;0;0;0;0;0;0.000714285714285714;0.000714285714285714;1;1;0;0;0;0;0;0;0;0;0;0;0
M;63;44;2;0;0;0;0;0;79.1428571428572;0;0;0;0;0;659.253928571429;659.253928571429;4;4;680.547857142857;680.547857142857;300;148.333571428571;230.964285714286;18;18;7;7;3;0
M;38;21;1;0;0;0;0;1;22887.3689285714;0;0;0;0;744.808214285714;51.9357142857143;0;1;0;0;0;0;0;0;0;0;0;0;0;0
F;63;108;1;0;0;0;1;1;554.165714285714;0;0;0;1.78571428571429;3728.29071428571;1369.82;865.252857142857;12;5;1259.95642857143;1245.47321428571;285.714285714286;205.909642857143;232.285714285714;29;23;2;10;4;0
M;63;114;1;0;0;1;0;1;170.593214285714;0;0;0;0;6250;1310.37071428571;909.275714285714;8;4;955.14;751.829642857143;285.714285714286;0;14.2857142857143;12;9;2;0;2;0
M;46;45;1;0;0;0;0;0;676.008571428572;0;0;0;0;0;1370.3625;1370.3625;4;4;1283.51892857143;1283.51892857143;142.857142857143;144.0225;353;25;25;2;12;8;1
M;7;180;2;1;0;1;0;0;118.938928571429;314.047142857143;0;0;0;0;1497.35;1497.33321428571;5;4;1877.45607142857;1877.45607142857;178.571428571429;3.88464285714286;1694.78571428571;16;16;1;1;13;0
